"Car.WheelSpd_FL","Car.WheelSpd_FR","Car.WheelSpd_RL","Car.WheelSpd_RR","Car.ax","Car.v","Time"
100.6689758,100.7150955,100.5739975,100.5944595,3.064280748,31.95083237,7.161
100.6180267,100.6671295,100.5080795,100.5293274,2.726912022,31.98224449,7.171
100.5183716,100.546608,100.4614182,100.4734726,1.84099865,32.00323486,7.181
100.7923431,100.8298416,100.7112045,100.728508,2.59486413,32.0246582,7.191
100.9111938,100.9571762,100.8096695,100.8296967,2.807991266,32.05261993,7.201
100.7502365,100.7816467,100.686203,100.6989441,1.876959562,32.07542419,7.211
100.9522476,100.9864807,100.8787537,100.8943481,2.340457439,32.09549713,7.221
101.1412659,101.1845779,101.0457687,101.0649338,2.774106741,32.12139511,7.231
100.9898987,101.0236282,100.9189911,100.932579,1.968863249,32.14535904,7.241
101.0903702,101.1232681,101.0191956,101.0337982,2.078745842,32.16535568,7.251
101.2768631,101.3139191,101.1973267,101.2136688,2.492280006,32.18743515,7.261
101.269455,101.3100739,101.1798553,101.1969757,2.305209398,32.21317291,7.271
101.3069458,101.3400192,101.2363205,101.2506332,2.079247475,32.23444748,7.281
101.3899765,101.4241409,101.3164825,101.3313065,2.14892745,32.2555542,7.291
101.466774,101.5016022,101.3927536,101.407753,2.188565016,32.27723312,7.301
101.5385895,101.5739212,101.4645615,101.4796906,2.202546597,32.29919052,7.311
101.6069565,101.6422501,101.533226,101.548378,2.200097561,32.32121277,7.321
101.6728821,101.7079315,101.5997162,101.6147919,2.188188553,32.34317017,7.331
101.7370758,101.7718735,101.6646881,101.6796722,2.171346426,32.3649826,7.341
101.800087,101.8346405,101.7286072,101.7434921,2.15233016,32.38661194,7.351
101.8622894,101.8965683,101.7917862,101.806572,2.132761002,32.40805435,7.361
101.9238892,101.9578857,101.8544312,101.8691101,2.113532066,32.42929459,7.371
101.9850464,102.0187759,101.9166718,101.9312515,2.095155239,32.45035172,7.381
102.0458755,102.079361,101.9786224,101.9931183,2.077963829,32.47122574,7.391
102.1065369,102.1397934,102.0403976,102.0548096,2.062255144,32.49193192,7.401
102.1671906,102.2002411,102.10215,102.1164932,2.048405409,32.51249313,7.411
102.2280807,102.2609634,102.164093,102.1783676,2.036997557,32.53292084,7.421
102.2895966,102.3223495,102.2265472,102.2407913,2.029010296,32.55324936,7.431
102.3523712,102.3850632,102.2900925,102.3043213,2.026175499,32.57352066,7.441
102.4175339,102.4502716,102.3557358,102.3700027,2.031746387,32.59379196,7.451
102.4873428,102.5203094,102.4255219,102.4399033,2.052372217,32.61417389,7.461
102.7333527,102.7699585,102.6654816,102.6819992,2.604898691,32.63572693,7.471
102.8369751,102.8817596,102.7474289,102.7670212,2.790036917,32.66347504,7.481
102.930954,102.9748917,102.8377457,102.8572922,2.777084589,32.69127274,7.491
103.0259018,103.0701981,102.9256287,102.9453964,2.779107809,32.71907425,7.501
103.1200409,103.1648712,103.0131683,103.0330811,2.780176401,32.74689484,7.511
103.2135468,103.2589951,103.1004868,103.1205826,2.781365156,32.77472305,7.521
103.3065643,103.3524246,103.1876755,103.2079544,2.782562256,32.80256271,7.531
103.3990555,103.4452209,103.2747498,103.2951813,2.783748865,32.83041763,7.541
103.4909592,103.5374298,103.3616867,103.3822632,2.784896612,32.85828018,7.551
103.582283,103.6290436,103.4484787,103.4692001,2.785986423,32.88615036,7.561
103.6730499,103.720047,103.5351486,103.556015,2.787000179,32.91403198,7.571
103.7632446,103.8104553,103.6217041,103.6427307,2.787921429,32.94192505,7.581
103.8528824,103.9002838,103.7081833,103.7293549,2.788738728,32.96982193,7.591
103.9419861,103.9895554,103.7945938,103.8159256,2.789440155,32.99772644,7.601
104.0305786,104.0783005,103.8809662,103.9024582,2.790021658,33.02563477,7.611
104.1186905,104.1665497,103.9673157,103.9889679,2.790478706,33.05354691,7.621
104.2063599,104.2543411,104.0536804,104.07547,2.790795565,33.08145905,7.631
104.2936249,104.3417206,104.1400909,104.1619873,2.791065216,33.109375,7.641
104.3804016,104.4287338,104.2265396,104.2485199,2.791149139,33.13729095,7.651
104.4667511,104.5154495,104.3130493,104.335083,2.79105711,33.16520691,7.661
104.5528564,104.6018829,104.3996353,104.4216919,2.790835857,33.19311523,7.671
104.6388016,104.6880875,104.4862976,104.5083542,2.790510654,33.22102356,7.681
104.7246246,104.7741013,104.5730515,104.5950775,2.790094852,33.24892807,7.691
104.8103485,104.8599701,104.6598969,104.6818695,2.789598703,33.27682495,7.701
104.8960114,104.9457321,104.7468414,104.7687378,2.789030552,33.30471802,7.711
104.9816513,105.0314255,104.8338776,104.8556747,2.788399935,33.33260345,7.721
105.0751038,105.1250763,104.9288254,104.9506226,2.820674896,33.36056137,7.731
105.1761703,105.2271118,105.0308838,105.0530624,2.880088568,33.38901138,7.741
105.2790909,105.3308563,105.1348114,105.1573563,2.936548948,33.41804123,7.751
105.3846207,105.437233,105.2407913,105.2637177,2.991883516,33.44763565,7.761
104.7445602,104.7736664,104.6749268,104.6842499,0.6503602266,33.4703331,7.771
104.6539764,104.6595612,104.648819,104.6516266,0.1008690596,33.47288513,7.781
104.6358337,104.6419373,104.6397476,104.6413498,0.08972716331,33.47373199,7.791
104.6210022,104.6278915,104.6368408,104.637886,0.090921022,33.47452927,7.801
104.6094284,104.6167526,104.6364594,104.6370621,0.09218487889,33.47532654,7.811
104.6026306,104.6099014,104.63974,104.6397629,0.0988291651,33.47615433,7.821
104.6033325,104.6108704,104.6491623,104.6486511,0.122172989,33.47711182,7.831
104.6168137,104.6248398,104.669693,104.6689911,0.1785409302,33.47842026,7.841
104.6833191,104.6922531,104.7424088,104.7421875,0.3837824762,33.48058701,7.851
104.8580093,104.874588,104.9198608,104.9244156,1.028247952,33.48762131,7.861
104.9028473,104.9204788,104.9665375,104.9716415,1.089151263,33.49824524,7.871
104.943222,104.96138,105.0075836,105.0126419,1.091940045,33.50912094,7.881
104.9829865,105.0012131,105.0464478,105.0512772,1.086251497,33.51998901,7.891
105.0235062,105.0410385,105.0847092,105.0895157,1.079276919,33.53081131,7.901
105.0648499,105.0814819,105.1227188,105.127655,1.072625637,33.5415802,7.911
105.1068115,105.1226578,105.1606445,105.1657791,1.066753507,33.55229568,7.921
105.1490784,105.1644287,105.1984711,105.2039108,1.061689973,33.56297302,7.931
105.1914597,105.206543,105.2361755,105.2420197,1.057615638,33.57361221,7.941
105.2335892,105.2487793,105.2737427,105.280014,1.053927779,33.5842247,7.951
105.2755432,105.2909393,105.3111267,105.3178177,1.050893307,33.59481049,7.961
105.3109055,105.3262329,105.3415451,105.3486099,1.026221037,33.60531998,7.971
105.3389359,105.3536758,105.3640976,105.371315,0.9748754501,33.61545181,7.981
105.3597107,105.3737183,105.3796158,105.386879,0.906450212,33.62500763,7.991
105.3668442,105.3796997,105.3822479,105.3893433,0.8019036055,33.63373566,8.001
105.3642502,105.3755951,105.3768234,105.3833923,0.6706094146,33.64120102,8.011
105.3617477,105.3725815,105.3724213,105.3788681,0.5799244046,33.64772797,8.021
105.3145981,105.3230209,105.3250656,105.3301697,0.3331044316,33.65257263,8.031
105.2648544,105.2704849,105.2770386,105.2806168,0.1013820097,33.65489197,8.041
105.2252274,105.2288208,105.240036,105.242424,-0.05708824098,33.65518188,8.051
105.198204,105.2006454,105.2158737,105.2174911,-0.1432397962,33.65418625,8.061
105.1827087,105.1847458,105.2031021,105.2043381,-0.1718785763,33.65258026,8.071
105.1752243,105.1773071,105.1980591,105.1991577,-0.1652092785,33.65084457,8.081
105.1719284,105.174263,105.1968613,105.1979446,-0.1436306983,33.64925003,8.091
105.1699677,105.1725922,105.1965942,105.1977005,-0.1209105477,33.64788055,8.101
105.1677704,105.1706161,105.1956482,105.1967545,-0.1038358361,33.64671326,8.111
105.164772,105.1677475,105.1934433,105.1945267,-0.09405080229,33.6456871,8.121
105.1609802,105.1639862,105.1900101,105.1910477,-0.09055496007,33.64472961,8.131
105.156662,105.1596603,105.1856537,105.1866379,-0.09133490175,33.64378738,8.141
105.1521835,105.1551285,105.1807785,105.1817093,-0.09454392642,33.64282608,8.151
105.1478424,105.1507339,105.1756744,105.1765671,-0.09806665778,33.64183044,8.161
105.1437454,105.1465912,105.1705551,105.1714325,-0.1013771296,33.64080048,8.171
105.1399231,105.1427307,105.1655502,105.1664352,-0.1041386575,33.63973999,8.181
105.1363983,105.1391754,105.1606979,105.1616058,-0.1063243076,33.63865662,8.191
105.1331482,105.1358948,105.1560059,105.1569595,-0.1080617979,33.63755417,8.201
105.1301346,105.1328583,105.1514511,105.1524658,-0.1095185652,33.63643646,8.211
105.1272964,105.1300049,105.1470108,105.1481018,-0.11083626,33.63531113,8.221
105.1246109,105.1273041,105.1426697,105.1438446,-0.1121068448,33.63417053,8.231
105.1220322,105.1247253,105.1384277,105.1396942,-0.1133679673,33.63302231,8.241
105.119545,105.1222382,105.1342697,105.1356354,-0.1146237776,33.63186646,8.251
105.1171265,105.119812,105.1302032,105.1316681,-0.1158563569,33.63069534,8.261
105.1147461,105.1174393,105.1262283,105.1277924,-0.117040202,33.62952042,8.271
105.1124039,105.1151047,105.122345,105.1240082,-0.1181509271,33.62833405,8.281
105.1100693,105.1127853,105.1185455,105.1203003,-0.1191696525,33.62713623,8.291
105.1077271,105.110466,105.1148224,105.1166687,-0.1200841814,33.62593842,8.301
105.1053619,105.1081238,105.1111755,105.1130981,-0.120888412,33.62472916,8.311
105.1029663,105.1057434,105.1075897,105.109581,-0.1215810105,33.62351608,8.321
105.1005096,105.1033173,105.1040497,105.1061096,-0.1221639365,33.62229919,8.331
105.0979767,105.1008301,105.1005554,105.1026611,-0.122641407,33.62107849,8.341
105.0953751,105.098259,105.0970917,105.0992355,-0.123019129,33.61985397,8.351
105.0926743,105.0956039,105.093605,105.0958176,-0.1231837422,33.61862946,8.361
105.0899048,105.0928726,105.090065,105.0923386,-0.1234016865,33.61740112,8.371
105.0870438,105.0900497,105.0865631,105.0888214,-0.1236198545,33.61617279,8.381
105.0840836,105.0871582,105.0830994,105.0853271,-0.123744674,33.61494446,8.391
105.0810318,105.0841675,105.079628,105.0818253,-0.1237062886,33.61371613,8.401
105.0778732,105.0810471,105.0761261,105.0782852,-0.1235969067,33.61248779,8.411
105.0745773,105.0777969,105.0725708,105.0746918,-0.1234342605,33.61125946,8.421
105.0711517,105.0744095,105.0689545,105.0710373,-0.1232414842,33.61003494,8.431
105.0675888,105.0709,105.0652771,105.0673141,-0.1230401993,33.60881042,8.441
105.0639038,105.0672607,105.0615387,105.0635223,-0.1228479892,33.60758972,8.451
105.0600967,105.0634995,105.0577316,105.0596695,-0.1226782352,33.60636902,8.461
105.0561829,105.0596237,105.0538712,105.0557632,-0.1225407422,33.60514832,8.471
105.0521698,105.0556488,105.0499496,105.051796,-0.1224420741,33.60392761,8.481
105.0480576,105.0515747,105.0459747,105.0477829,-0.1223869622,33.60270691,8.491
105.043869,105.0474091,105.041954,105.0437241,-0.1223785505,33.60148621,8.501
105.0396042,105.0431747,105.0378952,105.0396271,-0.1224187389,33.60026169,8.511
105.0352783,105.0388794,105.0337982,105.0355072,-0.122508347,33.59904099,8.521
105.0309067,105.034523,105.0296707,105.0313568,-0.1226472035,33.59781647,8.531
105.0264893,105.0301285,105.0255203,105.0271912,-0.122834228,33.59658813,8.541
105.022049,105.0257111,105.021347,105.0230103,-0.1230674386,33.5953598,8.551
105.0175934,105.0212631,105.0171661,105.0188217,-0.1233440414,33.59412766,8.561
105.0131302,105.0168076,105.01297,105.0146332,-0.1236605421,33.59289169,8.571
105.0086594,105.012352,105.0087738,105.0104523,-0.1240128428,33.59165192,8.581
105.0041962,105.0078964,105.00457,105.0062637,-0.1243963987,33.59040833,8.591
104.9997482,105.0034561,105.0003815,105.0020905,-0.1248257682,33.58916092,8.601
104.9953232,104.9990387,104.9961929,104.9979248,-0.1252540648,33.5879097,8.611
104.990921,104.9946442,104.992012,104.9937668,-0.1256409734,33.58665085,8.621
104.9865494,104.9902725,104.9878159,104.989624,-0.126044035,33.585392,8.631
104.9822006,104.9859161,104.9836273,104.9854736,-0.1264781505,33.58412552,8.641
104.9778824,104.9815979,104.9794617,104.9813232,-0.1269282997,33.58285904,8.651
104.973587,104.9773102,104.9753189,104.9772034,-0.1273898184,33.58158493,8.661
104.9693375,104.973053,104.9711914,104.9731064,-0.1278544813,33.58030701,8.671
104.9651184,104.9688339,104.9670792,104.9690247,-0.1283146888,33.57902527,8.681
104.9609299,104.9646454,104.9629822,104.9649582,-0.1287649721,33.5777359,8.691
104.9567795,104.960495,104.9588928,104.960907,-0.1292013526,33.57644653,8.701
104.952652,104.9563675,104.9548187,104.9568634,-0.1296210587,33.57514954,8.711
104.9485474,104.9522629,104.9507523,104.9528275,-0.1300220042,33.57385254,8.721
104.9444656,104.9481888,104.9466934,104.9487915,-0.1304025948,33.57254791,8.731
104.9404068,104.9441223,104.9426422,104.9447632,-0.130761534,33.57124329,8.741
104.9363632,104.9400787,104.9385986,104.9407425,-0.1310978383,33.56993484,8.751
104.9323196,104.9360428,104.9345551,104.9367142,-0.1314107776,33.56862259,8.761
104.9282913,104.9320145,104.9305115,104.9326935,-0.1317000091,33.56730652,8.771
104.924263,104.9279938,104.9264679,104.9286652,-0.131965518,33.56599045,8.781
104.9202423,104.9239655,104.9224243,104.9246292,-0.132207647,33.56467056,8.791
104.9162064,104.9199448,104.9183731,104.9205856,-0.1324270964,33.56334686,8.801
104.9121704,104.9159088,104.9143219,104.9165344,-0.1326249093,33.56202316,8.811
104.9081268,104.9118652,104.9102554,104.912468,-0.1328098029,33.56069946,8.821
104.9040756,104.9078217,104.9061737,104.9083939,-0.1329650432,33.55937195,8.831
104.9000092,104.9037552,104.9020844,104.9042969,-0.1330872476,33.55804062,8.841
104.8959274,104.8996811,104.8979721,104.9001846,-0.1331937909,33.5567131,8.851
104.8918228,104.8955765,104.8938446,104.8960571,-0.1332890242,33.55538177,8.861
104.8876953,104.8914566,104.8897018,104.8919067,-0.1333770305,33.55405045,8.871
104.8835526,104.8873215,104.8855438,104.8877411,-0.1334610879,33.5527153,8.881
104.8793869,104.8831635,104.8813629,104.8835602,-0.1335437149,33.55138016,8.891
104.875206,104.8789825,104.8771667,104.8793564,-0.1336268187,33.55004501,8.901
104.8710098,104.8747864,104.8729553,104.8751373,-0.1337119043,33.54870987,8.911
104.8667908,104.870575,104.8687286,104.870903,-0.1338001341,33.54737473,8.921
104.8625641,104.8663483,104.8644791,104.8666611,-0.133892417,33.54603577,8.931
104.8583145,104.8621063,104.8602219,104.8623962,-0.1339894831,33.54469681,8.941
104.8540573,104.8578491,104.8559494,104.8581238,-0.1340918392,33.54335403,8.951
104.8497925,104.8535843,104.8516693,104.8538361,-0.134199813,33.54201126,8.961
104.84552,104.8493118,104.847374,104.8495407,-0.1343135387,33.54066849,8.971
104.8412323,104.8450241,104.843071,104.8452377,-0.1344329715,33.53932571,8.981
104.8369446,104.8407364,104.8387604,104.8409348,-0.1345578879,33.53797913,8.991
104.8326492,104.836441,104.8344498,104.8366165,-0.1346879154,33.53663254,9.001
104.8283463,104.8321381,104.8301239,104.8322983,-0.1348225474,33.53528595,9.011
104.8240433,104.8278351,104.825798,104.8279724,-0.1349611431,33.53393555,9.021
104.8197403,104.8235321,104.8214722,104.8236542,-0.1351030022,33.53258133,9.031
104.8154373,104.8192291,104.8171387,104.8193283,-0.1352473348,33.53123093,9.041
104.8111343,104.8149261,104.8128052,104.8149948,-0.1353961378,33.52987671,9.051
104.8068314,104.8106232,104.8084793,104.8106689,-0.1355402172,33.52851868,9.061
104.8025284,104.8063202,104.8041458,104.8063431,-0.1356776208,33.52716446,9.071
104.7982254,104.8020096,104.7998123,104.8020172,-0.1358142495,33.52580643,9.081
104.7939224,104.7977066,104.7954788,104.7976913,-0.1359505057,33.52444458,9.091
104.7896194,104.7934036,104.791153,104.7933655,-0.1360861808,33.52308273,9.101
104.7853165,104.7891006,104.7868271,104.7890472,-0.1362207681,33.52172089,9.111
104.7810211,104.7848053,104.7825012,104.784729,-0.1363535225,33.52035904,9.121
104.7767181,104.7805023,104.7781754,104.7804108,-0.1364837289,33.51899338,9.131
104.7724228,104.776207,104.7738571,104.7761002,-0.1366106123,33.51762772,9.141
104.7681274,104.7719116,104.7695389,104.7717896,-0.1367334276,33.51626205,9.151
104.7638397,104.7676239,104.7652283,104.7674789,-0.1368515342,33.51489258,9.161
104.7595444,104.7633286,104.7609177,104.763176,-0.136964336,33.5135231,9.171
104.7552567,104.7590408,104.7566147,104.758873,-0.1370713115,33.51215363,9.181
104.7509689,104.7547531,104.7523117,104.7545776,-0.1371720433,33.51078033,9.191
104.7466812,104.7504654,104.7480087,104.7502823,-0.1372638643,33.50940704,9.201
104.7423935,104.7461777,104.7437134,104.7459869,-0.1373511851,33.50803375,9.211
104.7381058,104.74189,104.739418,104.7416916,-0.1374322772,33.50666046,9.221
104.7338181,104.7376022,104.7351227,104.7374039,-0.1375065446,33.50528717,9.231
104.7295303,104.7333145,104.7308273,104.7331085,-0.1375735253,33.50391006,9.241
104.7252426,104.7290344,104.7265396,104.7288208,-0.1376329809,33.50253677,9.251
104.7209549,104.7247467,104.7222519,104.7245331,-0.1376848668,33.50115967,9.261
104.7166672,104.7204514,104.7179642,104.7202454,-0.1377293617,33.49978256,9.271
104.7123718,104.7161636,104.7136688,104.71595,-0.1377667189,33.49840546,9.281
104.7080765,104.7118683,104.7093811,104.7116623,-0.1377972811,33.49702835,9.291
104.7037811,104.7075729,104.7050858,104.7073669,-0.1378237754,33.49565125,9.301
104.6994858,104.7032776,104.700798,104.7030716,-0.1378379613,33.49427032,9.311
104.6951828,104.6989746,104.6965027,104.6987762,-0.1378462911,33.49289322,9.321
104.6908798,104.6946716,104.6921997,104.6944809,-0.1378496289,33.49151611,9.331
104.6865692,104.6903687,104.6879044,104.6901779,-0.137848869,33.49013901,9.341
104.682251,104.686058,104.6836014,104.6858749,-0.1378447264,33.48875809,9.351
104.6779404,104.6817398,104.6792984,104.681572,-0.1378377676,33.48738098,9.361
104.6736221,104.6774216,104.6749878,104.6772614,-0.1378284246,33.48600388,9.371
104.6692963,104.6731033,104.6706772,104.6729507,-0.1378170252,33.48462296,9.381
104.664978,104.6687851,104.6663666,104.6686401,-0.137803793,33.48324585,9.391
104.6606522,104.6644592,104.662056,104.6643295,-0.1377889216,33.48186874,9.401
104.6563263,104.660141,104.6577454,104.6600113,-0.1377725601,33.48049164,9.411
104.6520081,104.6558151,104.6534271,104.6557007,-0.1377547979,33.47911453,9.421
104.6476822,104.6514893,104.6491165,104.6513824,-0.1377349049,33.47773743,9.431
104.6433563,104.6471634,104.6447983,104.6470718,-0.1377138644,33.47635651,9.441
104.6390305,104.6428452,104.64048,104.6427536,-0.1376924515,33.4749794,9.451
104.6347122,104.6385269,104.6361694,104.638443,-0.1376699805,33.47360229,9.461
104.630394,104.6342087,104.6318512,104.6341324,-0.1376461387,33.472229,9.471
104.6260757,104.6298904,104.6275406,104.6298141,-0.1376206279,33.4708519,9.481
104.6217575,104.6255798,104.62323,104.6255112,-0.1375931799,33.46947479,9.491
104.6174469,104.6212692,104.6189194,104.6212006,-0.1375635862,33.46809769,9.501
104.6131439,104.6169586,104.6146164,104.6168976,-0.1375316978,33.46672058,9.511
104.6088333,104.6126556,104.6103058,104.6125946,-0.1374973655,33.46534729,9.521
104.604538,104.6083527,104.6060028,104.6082916,-0.137460798,33.46397018,9.531
104.600235,104.6040573,104.6017075,104.6039886,-0.1374207586,33.46259689,9.541
104.5959396,104.599762,104.5974045,104.5996933,-0.1373768002,33.4612236,9.551
104.5916519,104.5954742,104.5931091,104.5954056,-0.137329936,33.45985031,9.561
104.5873642,104.5911865,104.5888214,104.5911102,-0.1372802556,33.45847702,9.571
104.5830765,104.5869064,104.5845261,104.5868225,-0.1372276992,33.45710373,9.581
104.5787964,104.5826263,104.580246,104.5825424,-0.1371721923,33.45573044,9.591
104.5745239,104.5783463,104.5759583,104.5782623,-0.1371136159,33.45435715,9.601
104.5702515,104.5740738,104.5716858,104.5739822,-0.1370518506,33.45298767,9.611
104.565979,104.569809,104.5674057,104.5697098,-0.136986807,33.45161819,9.621
104.5617142,104.5655441,104.5631332,104.5654449,-0.1369183362,33.45024872,9.631
104.557457,104.5612869,104.5588684,104.5611801,-0.1368463933,33.44887924,9.641
104.5531998,104.5570297,104.5546036,104.5569153,-0.1367708743,33.44750977,9.651
104.5489426,104.5527725,104.5503464,104.5526581,-0.1366917193,33.44614029,9.661
104.544693,104.5485306,104.5460892,104.5484009,-0.1366079748,33.44477463,9.671
104.540451,104.544281,104.5418396,104.5441513,-0.1365214586,33.44340897,9.681
104.5362091,104.5400391,104.53759,104.5399094,-0.1364315599,33.4420433,9.691
104.5319672,104.5358047,104.5333481,104.5356674,-0.1363380998,33.44068146,9.701
104.5277328,104.5315704,104.5291061,104.5314255,-0.1362409145,33.4393158,9.711
104.5235062,104.5273438,104.5248718,104.5271912,-0.1361399293,33.43795395,9.721
104.5192795,104.5231171,104.5206451,104.5229645,-0.1360351294,33.43659592,9.731
104.5150604,104.518898,104.5164185,104.5187378,-0.1359270364,33.43523407,9.741
104.5108414,104.5146866,104.5121918,104.5145187,-0.1358144581,33.43387604,9.751
104.5066223,104.5104675,104.5079727,104.5102997,-0.1356977075,33.43251801,9.761
104.5024109,104.5062637,104.5037613,104.5060883,-0.1355773807,33.43115997,9.771
104.4982071,104.5020599,104.4995499,104.5018768,-0.1354536265,33.42980576,9.781
104.4940033,104.4978561,104.4953461,104.497673,-0.1353266388,33.42845154,9.791
104.4898071,104.49366,104.4911423,104.4934769,-0.1351965666,33.42709732,9.801
104.485611,104.4894638,104.4869461,104.4892807,-0.1350634992,33.42574692,9.811
104.4814224,104.4852753,104.4827576,104.4850845,-0.1349275261,33.42439651,9.821
104.4772339,104.4810944,104.478569,104.4809036,-0.1347887516,33.42304993,9.831
104.473053,104.4769135,104.4743881,104.4767151,-0.1346472055,33.42169952,9.841
104.4688721,104.4727402,104.4702072,104.4725418,-0.1345029473,33.42035675,9.851
104.4646988,104.4685669,104.4660339,104.4683685,-0.1343560368,33.41901016,9.861
104.4605331,104.4644012,104.4618607,104.4642029,-0.1342065185,33.41766739,9.871
104.4563675,104.4602356,104.4577026,104.4600372,-0.1340544075,33.41632462,9.881
104.4522095,104.4560852,104.453537,104.4558792,-0.1338997483,33.41498566,9.891
104.4480591,104.4519348,104.4493866,104.4517288,-0.1337425411,33.4136467,9.901
104.4439087,104.4477844,104.4452362,104.4475784,-0.1335828006,33.41231155,9.911
104.4397659,104.4436417,104.4410934,104.4434433,-0.1334205419,33.41097641,9.921
104.4356308,104.4395142,104.4369583,104.4393005,-0.1332557499,33.40964127,9.931
104.4315033,104.435379,104.4328308,104.435173,-0.1330884397,33.40830994,9.941
104.4273758,104.4312592,104.4287033,104.4310532,-0.1329185665,33.40697861,9.951
104.4232559,104.4271393,104.4245834,104.4269333,-0.1327461451,33.40565109,9.961
104.4191437,104.4230347,104.4204712,104.422821,-0.132571131,33.40432358,9.971
104.4150391,104.4189301,104.4163666,104.4187164,-0.132393539,33.40299988,9.981
104.4109421,104.4148331,104.4122696,104.4146194,-0.1322133094,33.40167618,9.991
104.4068451,104.4107437,104.4081726,104.4105301,-0.1320304573,33.40035629,10.001
104.4027634,104.4066544,104.4040909,104.4064407,-0.1318449378,33.39903641,10.011
104.3986816,104.4025803,104.4000092,104.4023666,-0.1316567361,33.39771652,10.021
104.3946075,104.3985062,104.3959351,104.3982925,-0.1314658374,33.39640045,10.031
104.3905411,104.3944473,104.3918686,104.3942261,-0.1312722415,33.3950882,10.041
104.3864822,104.3903885,104.3878098,104.3901672,-0.1310759038,33.39377594,10.051
104.382431,104.3863373,104.3837585,104.386116,-0.1308768392,33.3924675,10.061
104.3783875,104.3822937,104.3797073,104.3820724,-0.1306750178,33.39115906,10.071
104.3743515,104.3782578,104.3756714,104.3780365,-0.1304704696,33.38985062,10.081
104.3703232,104.3742294,104.3716431,104.3740082,-0.1302631497,33.38854599,10.091
104.3662949,104.3702087,104.3676147,104.3699875,-0.1300530881,33.38724518,10.101
104.3622818,104.3661957,104.3636017,104.3659744,-0.1298402846,33.38594437,10.111
104.3582764,104.3621902,104.3595886,104.3619614,-0.1296247542,33.38464737,10.121
104.3542709,104.3581924,104.3555908,104.3579636,-0.129406482,33.38335419,10.131
104.3502808,104.3542023,104.351593,104.3539734,-0.1291854978,33.382061,10.141
104.3462982,104.3502197,104.3476105,104.3499832,-0.1289618164,33.38076782,10.151
104.3423157,104.3462448,104.3436279,104.3460083,-0.1287354678,33.37947845,10.161
104.3383484,104.3422775,104.3396606,104.342041,-0.1285064518,33.3781929,10.171
104.3343887,104.3383179,104.3356934,104.3380737,-0.1282747835,33.37691116,10.181
104.3304291,104.3343658,104.3317413,104.3341217,-0.1280405074,33.37562943,10.191
104.3264847,104.3304214,104.3277893,104.3301773,-0.1278036386,33.37434769,10.201
104.3225479,104.3264847,104.3238525,104.3262405,-0.1275641918,33.37306976,10.211
104.3186188,104.3225632,104.3199234,104.3223114,-0.127322197,33.37179565,10.221
104.3146973,104.3186417,104.3159943,104.3183899,-0.1270776689,33.37052536,10.231
104.3107834,104.3147278,104.3120804,104.314476,-0.1268306524,33.36925507,10.241
104.3068771,104.3108292,104.3081741,104.3105698,-0.1265811622,33.36798859,10.251
104.3029785,104.3069305,104.3042755,104.3066711,-0.1263292134,33.36672211,10.261
104.2990875,104.3030472,104.3003845,104.3027802,-0.1260748357,33.36545944,10.271
104.2952118,104.2991714,104.2965088,104.2989044,-0.1258180439,33.36420059,10.281
104.2913361,104.2952957,104.2926331,104.2950287,-0.1255588531,33.36294174,10.291
104.2874756,104.2914352,104.288765,104.2911682,-0.125297308,33.36169052,10.301
104.2836227,104.28759,104.2849121,104.2873154,-0.1250333935,33.36043549,10.311
104.2797775,104.2837448,104.2810669,104.2834702,-0.1247671545,33.35918808,10.321
104.2759399,104.2799072,104.2772293,104.2796326,-0.1244985908,33.35794067,10.331
104.27211,104.2760849,104.2733994,104.2758102,-0.124227725,33.35669708,10.341
104.2682877,104.2722702,104.269577,104.2719879,-0.1239545718,33.35545731,10.351
104.2644806,104.2684631,104.26577,104.2681808,-0.1236791387,33.35421753,10.361
104.2606812,104.2646637,104.2619629,104.2643814,-0.1234014407,33.35298157,10.371
104.2568893,104.2608795,104.2581711,104.2605896,-0.1231214926,33.35174942,10.381
104.2531052,104.2570953,104.2543869,104.2568054,-0.1228392944,33.35051727,10.391
104.2493362,104.2533264,104.250618,104.2530365,-0.1225548685,33.34929276,10.401
104.2455673,104.2495651,104.2468491,104.2492752,-0.1222682223,33.34806824,10.411
104.2418137,104.2458191,104.2430954,104.2455215,-0.1219793558,33.34684372,10.421
104.2380753,104.2420731,104.2393494,104.2417755,-0.121688284,33.34562683,10.431
104.2343369,104.2383423,104.2356186,104.2380447,-0.1213950217,33.34440994,10.441
104.2306137,104.2346191,104.2318878,104.2343216,-0.1210995615,33.34319687,10.451
104.2268982,104.2309113,104.2281723,104.2306061,-0.1208019331,33.34198761,10.461
104.2231903,104.227211,104.224472,104.2268982,-0.1205021292,33.34078217,10.471
104.2194977,104.2235184,104.2207718,104.2232056,-0.1202001646,33.33957672,10.481
104.2158127,104.2198334,104.2170868,104.2195206,-0.1198960468,33.33837891,10.491
104.2121353,104.2161636,104.2134094,104.2158508,-0.1195897907,33.33718109,10.501
104.2084732,104.2125015,104.2097473,104.2121811,-0.1192813963,33.33598328,10.511
104.2048187,104.208847,104.2060928,104.2085266,-0.1189708859,33.33479309,10.521
104.2011719,104.2052078,104.202446,104.2048874,-0.1186582595,33.33360672,10.531
104.1975403,104.2015762,104.1988068,104.2012558,-0.1183435321,33.33242035,10.541
